User Card 1 , User Card 2, Dealer Card, Choice, Frequency
5 of Diamonds , 5 of Clubs , 4 of Diamonds , 110 , -590
5 of Diamonds , 5 of Clubs , 4 of Diamonds , 1110 , -1036
5 of Diamonds , 5 of Clubs , 5 of Spades , 0 , 92
5 of Diamonds , 5 of Clubs , 5 of Spades , 10 , 252
5 of Diamonds , 5 of Clubs , 5 of Spades , 110 , -320
5 of Diamonds , 5 of Clubs , 5 of Spades , 1110 , -534
5 of Diamonds , 5 of Clubs , 6 of Diamonds , 0 , 118
5 of Diamonds , 5 of Clubs , 6 of Diamonds , 10 , 540
5 of Diamonds , 5 of Clubs , 6 of Diamonds , 110 , -572
5 of Diamonds , 5 of Clubs , 6 of Diamonds , 1110 , -1048
5 of Diamonds , 5 of Clubs , 7 of Diamonds , 0 , 240
5 of Diamonds , 5 of Clubs , 7 of Diamonds , 10 , 480
5 of Diamonds , 5 of Clubs , 7 of Diamonds , 110 , -596
5 of Diamonds , 5 of Clubs , 7 of Diamonds , 1110 , -1040
5 of Diamonds , 5 of Clubs , 8 of Diamonds , 0 , 240
5 of Diamonds , 5 of Clubs , 8 of Diamonds , 10 , 496
5 of Diamonds , 5 of Clubs , 8 of Diamonds , 110 , -506
5 of Diamonds , 5 of Clubs , 8 of Diamonds , 1110 , -1056
5 of Diamonds , 5 of Clubs , 9 of Diamonds , 0 , 434
5 of Diamonds , 5 of Clubs , 9 of Diamonds , 10 , 506
5 of Diamonds , 5 of Clubs , 9 of Diamonds , 110 , -550
5 of Diamonds , 5 of Clubs , 9 of Diamonds , 1110 , -1058
5 of Diamonds , 5 of Clubs , 10 of Diamonds , 0 , 2178
5 of Diamonds , 5 of Clubs , 10 of Diamonds , 10 , 2624
5 of Diamonds , 5 of Clubs , 10 of Diamonds , 110 , -2042
5 of Diamonds , 5 of Clubs , 10 of Diamonds , 1110 , -4118
5 of Diamonds , 5 of Clubs , A of Diamonds , 0 , -154
5 of Diamonds , 5 of Clubs , A of Diamonds , 10 , 180
5 of Diamonds , 5 of Clubs , A of Diamonds , 110 , -682
5 of Diamonds , 5 of Clubs , A of Diamonds , 1110 , -1082
5 of Diamonds , 6 of Diamonds , 2 of Diamonds , 0 , 370
5 of Diamonds , 6 of Diamonds , 2 of Diamonds , 10 , 1008
5 of Diamonds , 6 of Diamonds , 2 of Diamonds , 110 , -1310
5 of Diamonds , 6 of Diamonds , 2 of Diamonds , 1110 , -1826
5 of Diamonds , 6 of Diamonds , 3 of Diamonds , 0 , 376
5 of Diamonds , 6 of Diamonds , 3 of Diamonds , 10 , 980
5 of Diamonds , 6 of Diamonds , 3 of Diamonds , 110 , -1242
5 of Diamonds , 6 of Diamonds , 3 of Diamonds , 1110 , -1786
5 of Diamonds , 6 of Diamonds , 4 of Diamonds , 0 , 402
5 of Diamonds , 6 of Diamonds , 4 of Diamonds , 10 , 908
5 of Diamonds , 6 of Diamonds , 4 of Diamonds , 110 , -1170
5 of Diamonds , 6 of Diamonds , 4 of Diamonds , 1110 , -1802
5 of Diamonds , 6 of Diamonds , 5 of Clubs , 0 , 182
5 of Diamonds , 6 of Diamonds , 5 of Clubs , 10 , 740
5 of Diamonds , 6 of Diamonds , 5 of Clubs , 110 , -936
5 of Diamonds , 6 of Diamonds , 5 of Clubs , 1110 , -1342
5 of Diamonds , 6 of Diamonds , 6 of Clubs , 0 , 110
5 of Diamonds , 6 of Diamonds , 6 of Clubs , 10 , 622
5 of Diamonds , 6 of Diamonds , 6 of Clubs , 110 , -896
5 of Diamonds , 6 of Diamonds , 6 of Clubs , 1110 , -1374
5 of Diamonds , 6 of Diamonds , 7 of Diamonds , 0 , 322
5 of Diamonds , 6 of Diamonds , 7 of Diamonds , 10 , 880
5 of Diamonds , 6 of Diamonds , 7 of Diamonds , 110 , -1310
5 of Diamonds , 6 of Diamonds , 7 of Diamonds , 1110 , -1802
5 of Diamonds , 6 of Diamonds , 8 of Diamonds , 0 , 442
5 of Diamonds , 6 of Diamonds , 8 of Diamonds , 10 , 896
5 of Diamonds , 6 of Diamonds , 8 of Diamonds , 110 , -1244
5 of Diamonds , 6 of Diamonds , 8 of Diamonds , 1110 , -1766
5 of Diamonds , 6 of Diamonds , 9 of Diamonds , 0 , 694
5 of Diamonds , 6 of Diamonds , 9 of Diamonds , 10 , 1014
5 of Diamonds , 6 of Diamonds , 9 of Diamonds , 110 , -1208
5 of Diamonds , 6 of Diamonds , 9 of Diamonds , 1110 , -1802
5 of Diamonds , 6 of Diamonds , 10 of Diamonds , 0 , 3542
5 of Diamonds , 6 of Diamonds , 10 of Diamonds , 10 , 4624
5 of Diamonds , 6 of Diamonds , 10 of Diamonds , 110 , -4456
5 of Diamonds , 6 of Diamonds , 10 of Diamonds , 1110 , -7022
5 of Diamonds , 6 of Diamonds , A of Diamonds , 0 , -174
5 of Diamonds , 6 of Diamonds , A of Diamonds , 10 , 412
5 of Diamonds , 6 of Diamonds , A of Diamonds , 110 , -1358
5 of Diamonds , 6 of Diamonds , A of Diamonds , 1110 , -1828
5 of Diamonds , 7 of Diamonds , 2 of Diamonds , 0 , 424
5 of Diamonds , 7 of Diamonds , 2 of Diamonds , 10 , -126
5 of Diamonds , 7 of Diamonds , 2 of Diamonds , 110 , -1414
5 of Diamonds , 7 of Diamonds , 2 of Diamonds , 1110 , -1860
5 of Diamonds , 7 of Diamonds , 3 of Diamonds , 0 , 418
5 of Diamonds , 7 of Diamonds , 3 of Diamonds , 10 , -102
5 of Diamonds , 7 of Diamonds , 3 of Diamonds , 110 , -1404
5 of Diamonds , 7 of Diamonds , 3 of Diamonds , 1110 , -1856
5 of Diamonds , 7 of Diamonds , 4 of Diamonds , 0 , 380
5 of Diamonds , 7 of Diamonds , 4 of Diamonds , 10 , -122
5 of Diamonds , 7 of Diamonds , 4 of Diamonds , 110 , -1296
5 of Diamonds , 7 of Diamonds , 4 of Diamonds , 1110 , -1844
5 of Diamonds , 7 of Diamonds , 5 of Clubs , 0 , 140
5 of Diamonds , 7 of Diamonds , 5 of Clubs , 10 , -180
5 of Diamonds , 7 of Diamonds , 5 of Clubs , 110 , -1032
5 of Diamonds , 7 of Diamonds , 5 of Clubs , 1110 , -1376
5 of Diamonds , 7 of Diamonds , 6 of Diamonds , 0 , 216
5 of Diamonds , 7 of Diamonds , 6 of Diamonds , 10 , -286
5 of Diamonds , 7 of Diamonds , 6 of Diamonds , 110 , -1410
5 of Diamonds , 7 of Diamonds , 6 of Diamonds , 1110 , -1860
5 of Diamonds , 7 of Diamonds , 7 of Clubs , 0 , 224
5 of Diamonds , 7 of Diamonds , 7 of Clubs , 10 , -158
5 of Diamonds , 7 of Diamonds , 7 of Clubs , 110 , -1050
5 of Diamonds , 7 of Diamonds , 7 of Clubs , 1110 , -1370
5 of Diamonds , 7 of Diamonds , 8 of Diamonds , 0 , 432
5 of Diamonds , 7 of Diamonds , 8 of Diamonds , 10 , -114
5 of Diamonds , 7 of Diamonds , 8 of Diamonds , 110 , -1334
5 of Diamonds , 7 of Diamonds , 8 of Diamonds , 1110 , -1844
5 of Diamonds , 7 of Diamonds , 9 of Diamonds , 0 , 648
5 of Diamonds , 7 of Diamonds , 9 of Diamonds , 10 , -72
5 of Diamonds , 7 of Diamonds , 9 of Diamonds , 110 , -1200
5 of Diamonds , 7 of Diamonds , 9 of Diamonds , 1110 , -1832
5 of Diamonds , 7 of Diamonds , 10 of Diamonds , 0 , 3642
5 of Diamonds , 7 of Diamonds , 10 of Diamonds , 10 , 576
5 of Diamonds , 7 of Diamonds , 10 of Diamonds , 110 , -5052
5 of Diamonds , 7 of Diamonds , 10 of Diamonds , 1110 , -7328
5 of Diamonds , 7 of Diamonds , A of Diamonds , 0 , -166
5 of Diamonds , 7 of Diamonds , A of Diamonds , 10 , -594
5 of Diamonds , 7 of Diamonds , A of Diamonds , 110 , -1480
5 of Diamonds , 7 of Diamonds , A of Diamonds , 1110 , -1904
5 of Diamonds , 8 of Diamonds , 2 of Diamonds , 0 , 442
5 of Diamonds , 8 of Diamonds , 2 of Diamonds , 10 , -358
5 of Diamonds , 8 of Diamonds , 2 of Diamonds , 110 , -1478
5 of Diamonds , 8 of Diamonds , 2 of Diamonds , 1110 , -1898
5 of Diamonds , 8 of Diamonds , 3 of Diamonds , 0 , 392
5 of Diamonds , 8 of Diamonds , 3 of Diamonds , 10 , -322
5 of Diamonds , 8 of Diamonds , 3 of Diamonds , 110 , -1420
5 of Diamonds , 8 of Diamonds , 3 of Diamonds , 1110 , -1878
5 of Diamonds , 8 of Diamonds , 4 of Diamonds , 0 , 284
5 of Diamonds , 8 of Diamonds , 4 of Diamonds , 10 , -374
5 of Diamonds , 8 of Diamonds , 4 of Diamonds , 110 , -1482
5 of Diamonds , 8 of Diamonds , 4 of Diamonds , 1110 , -1888
5 of Diamonds , 8 of Diamonds , 5 of Clubs , 0 , 180
5 of Diamonds , 8 of Diamonds , 5 of Clubs , 10 , -328
5 of Diamonds , 8 of Diamonds , 5 of Clubs , 110 , -1146
5 of Diamonds , 8 of Diamonds , 5 of Clubs , 1110 , -1412
5 of Diamonds , 8 of Diamonds , 6 of Diamonds , 0 , 214
5 of Diamonds , 8 of Diamonds , 6 of Diamonds , 10 , -420
5 of Diamonds , 8 of Diamonds , 6 of Diamonds , 110 , -1394
5 of Diamonds , 8 of Diamonds , 6 of Diamonds , 1110 , -1886
5 of Diamonds , 8 of Diamonds , 7 of Diamonds , 0 , 270
5 of Diamonds , 8 of Diamonds , 7 of Diamonds , 10 , -462
5 of Diamonds , 8 of Diamonds , 7 of Diamonds , 110 , -1546
5 of Diamonds , 8 of Diamonds , 7 of Diamonds , 1110 , -1870
5 of Diamonds , 8 of Diamonds , 8 of Clubs , 0 , 350
5 of Diamonds , 8 of Diamonds , 8 of Clubs , 10 , -256
5 of Diamonds , 8 of Diamonds , 8 of Clubs , 110 , -1098
5 of Diamonds , 8 of Diamonds , 8 of Clubs , 1110 , -1412
5 of Diamonds , 8 of Diamonds , 9 of Diamonds , 0 , 642
5 of Diamonds , 8 of Diamonds , 9 of Diamonds , 10 , -238
5 of Diamonds , 8 of Diamonds , 9 of Diamonds , 110 , -1420
5 of Diamonds , 8 of Diamonds , 9 of Diamonds , 1110 , -1852
5 of Diamonds , 8 of Diamonds , 10 of Diamonds , 0 , 3420
5 of Diamonds , 8 of Diamonds , 10 of Diamonds , 10 , -506
5 of Diamonds , 8 of Diamonds , 10 of Diamonds , 110 , -5574
5 of Diamonds , 8 of Diamonds , 10 of Diamonds , 1110 , -7494
5 of Diamonds , 8 of Diamonds , A of Diamonds , 0 , -224
5 of Diamonds , 8 of Diamonds , A of Diamonds , 10 , -652
5 of Diamonds , 8 of Diamonds , A of Diamonds , 110 , -1532
5 of Diamonds , 8 of Diamonds , A of Diamonds , 1110 , -1918
5 of Diamonds , 9 of Diamonds , 2 of Diamonds , 0 , 396
5 of Diamonds , 9 of Diamonds , 2 of Diamonds , 10 , -486
5 of Diamonds , 9 of Diamonds , 2 of Diamonds , 110 , -1620
5 of Diamonds , 9 of Diamonds , 2 of Diamonds , 1110 , -1928
5 of Diamonds , 9 of Diamonds , 3 of Diamonds , 0 , 302
5 of Diamonds , 9 of Diamonds , 3 of Diamonds , 10 , -544
5 of Diamonds , 9 of Diamonds , 3 of Diamonds , 110 , -1552
5 of Diamonds , 9 of Diamonds , 3 of Diamonds , 1110 , -1920
5 of Diamonds , 9 of Diamonds , 4 of Diamonds , 0 , 306
5 of Diamonds , 9 of Diamonds , 4 of Diamonds , 10 , -514
5 of Diamonds , 9 of Diamonds , 4 of Diamonds , 110 , -1620
5 of Diamonds , 9 of Diamonds , 4 of Diamonds , 1110 , -1920
5 of Diamonds , 9 of Diamonds , 5 of Clubs , 0 , 220
5 of Diamonds , 9 of Diamonds , 5 of Clubs , 10 , -358
5 of Diamonds , 9 of Diamonds , 5 of Clubs , 110 , -1136
5 of Diamonds , 9 of Diamonds , 5 of Clubs , 1110 , -1428
5 of Diamonds , 9 of Diamonds , 6 of Diamonds , 0 , 160
5 of Diamonds , 9 of Diamonds , 6 of Diamonds , 10 , -492
5 of Diamonds , 9 of Diamonds , 6 of Diamonds , 110 , -1602
5 of Diamonds , 9 of Diamonds , 6 of Diamonds , 1110 , -1906
5 of Diamonds , 9 of Diamonds , 7 of Diamonds , 0 , 254
5 of Diamonds , 9 of Diamonds , 7 of Diamonds , 10 , -632
5 of Diamonds , 9 of Diamonds , 7 of Diamonds , 110 , -1578
5 of Diamonds , 9 of Diamonds , 7 of Diamonds , 1110 , -1916
5 of Diamonds , 9 of Diamonds , 8 of Diamonds , 0 , 368
5 of Diamonds , 9 of Diamonds , 8 of Diamonds , 10 , -514
5 of Diamonds , 9 of Diamonds , 8 of Diamonds , 110 , -1582
5 of Diamonds , 9 of Diamonds , 8 of Diamonds , 1110 , -1914
5 of Diamonds , 9 of Diamonds , 9 of Clubs , 0 , 534
5 of Diamonds , 9 of Diamonds , 9 of Clubs , 10 , -236
5 of Diamonds , 9 of Diamonds , 9 of Clubs , 110 , -1158
5 of Diamonds , 9 of Diamonds , 9 of Clubs , 1110 , -1430
5 of Diamonds , 9 of Diamonds , 10 of Diamonds , 0 , 3344
5 of Diamonds , 9 of Diamonds , 10 of Diamonds , 10 , -1040
5 of Diamonds , 9 of Diamonds , 10 of Diamonds , 110 , -6056
5 of Diamonds , 9 of Diamonds , 10 of Diamonds , 1110 , -7606
5 of Diamonds , 9 of Diamonds , A of Diamonds , 0 , -218
5 of Diamonds , 9 of Diamonds , A of Diamonds , 10 , -766
5 of Diamonds , 9 of Diamonds , A of Diamonds , 110 , -1612
5 of Diamonds , 9 of Diamonds , A of Diamonds , 1110 , -1922
5 of Diamonds , 10 of Diamonds , 2 of Diamonds , 0 , 1488
5 of Diamonds , 10 of Diamonds , 2 of Diamonds , 10 , -2596
5 of Diamonds , 10 of Diamonds , 2 of Diamonds , 110 , -6734
5 of Diamonds , 10 of Diamonds , 2 of Diamonds , 1110 , -7760
5 of Diamonds , 10 of Diamonds , 3 of Diamonds , 0 , 1288
5 of Diamonds , 10 of Diamonds , 3 of Diamonds , 10 , -2810
5 of Diamonds , 10 of Diamonds , 3 of Diamonds , 110 , -6784
5 of Diamonds , 10 of Diamonds , 3 of Diamonds , 1110 , -7728
5 of Diamonds , 10 of Diamonds , 4 of Diamonds , 0 , 1238
5 of Diamonds , 10 of Diamonds , 4 of Diamonds , 10 , -2832
5 of Diamonds , 10 of Diamonds , 4 of Diamonds , 110 , -6672
5 of Diamonds , 10 of Diamonds , 4 of Diamonds , 1110 , -7742
5 of Diamonds , 10 of Diamonds , 5 of Clubs , 0 , 918
5 of Diamonds , 10 of Diamonds , 5 of Clubs , 10 , -2178
5 of Diamonds , 10 of Diamonds , 5 of Clubs , 110 , -5038
5 of Diamonds , 10 of Diamonds , 5 of Clubs , 1110 , -5784
5 of Diamonds , 10 of Diamonds , 6 of Diamonds , 0 , 762
5 of Diamonds , 10 of Diamonds , 6 of Diamonds , 10 , -2926
5 of Diamonds , 10 of Diamonds , 6 of Diamonds , 110 , -6684
5 of Diamonds , 10 of Diamonds , 6 of Diamonds , 1110 , -7724
5 of Diamonds , 10 of Diamonds , 7 of Diamonds , 0 , 982
5 of Diamonds , 10 of Diamonds , 7 of Diamonds , 10 , -2742
5 of Diamonds , 10 of Diamonds , 7 of Diamonds , 110 , -6630
5 of Diamonds , 10 of Diamonds , 7 of Diamonds , 1110 , -7700
5 of Diamonds , 10 of Diamonds , 8 of Diamonds , 0 , 1678
5 of Diamonds , 10 of Diamonds , 8 of Diamonds , 10 , -2618
5 of Diamonds , 10 of Diamonds , 8 of Diamonds , 110 , -6714
5 of Diamonds , 10 of Diamonds , 8 of Diamonds , 1110 , -7728
5 of Diamonds , 10 of Diamonds , 9 of Diamonds , 0 , 2424
5 of Diamonds , 10 of Diamonds , 9 of Diamonds , 10 , -2412
5 of Diamonds , 10 of Diamonds , 9 of Diamonds , 110 , -6546
5 of Diamonds , 10 of Diamonds , 9 of Diamonds , 1110 , -7718
5 of Diamonds , 10 of Diamonds , J of Diamonds , 0 , 12556
5 of Diamonds , 10 of Diamonds , J of Diamonds , 10 , -8006
5 of Diamonds , 10 of Diamonds , J of Diamonds , 110 , -24854
5 of Diamonds , 10 of Diamonds , J of Diamonds , 1110 , -28912
5 of Diamonds , 10 of Diamonds , A of Diamonds , 0 , -854
5 of Diamonds , 10 of Diamonds , A of Diamonds , 10 , -3472
5 of Diamonds , 10 of Diamonds , A of Diamonds , 110 , -6938
5 of Diamonds , 10 of Diamonds , A of Diamonds , 1110 , -7764
5 of Diamonds , A of Clubs , 2 of Diamonds , 0 , 254
5 of Diamonds , A of Clubs , 2 of Diamonds , 10 , 324
5 of Diamonds , A of Clubs , 2 of Diamonds , 110 , -186
5 of Diamonds , A of Clubs , 2 of Diamonds , 1110 , -868
5 of Diamonds , A of Clubs , 3 of Diamonds , 0 , 184
5 of Diamonds , A of Clubs , 3 of Diamonds , 10 , 358
5 of Diamonds , A of Clubs , 3 of Diamonds , 110 , -152
5 of Diamonds , A of Clubs , 3 of Diamonds , 1110 , -826
5 of Diamonds , A of Clubs , 4 of Diamonds , 0 , 236
5 of Diamonds , A of Clubs , 4 of Diamonds , 10 , 332
5 of Diamonds , A of Clubs , 4 of Diamonds , 110 , -106
5 of Diamonds , A of Clubs , 4 of Diamonds , 1110 , -834
5 of Diamonds , A of Clubs , 5 of Clubs , 0 , 98
5 of Diamonds , A of Clubs , 5 of Clubs , 10 , 230
5 of Diamonds , A of Clubs , 5 of Clubs , 110 , -94
5 of Diamonds , A of Clubs , 5 of Clubs , 1110 , -638
5 of Diamonds , A of Clubs , 6 of Diamonds , 0 , 198
5 of Diamonds , A of Clubs , 6 of Diamonds , 10 , 254
5 of Diamonds , A of Clubs , 6 of Diamonds , 110 , -70
5 of Diamonds , A of Clubs , 6 of Diamonds , 1110 , -828
5 of Diamonds , A of Clubs , 7 of Diamonds , 0 , 172
5 of Diamonds , A of Clubs , 7 of Diamonds , 10 , 304
5 of Diamonds , A of Clubs , 7 of Diamonds , 110 , -216
5 of Diamonds , A of Clubs , 7 of Diamonds , 1110 , -826
5 of Diamonds , A of Clubs , 8 of Diamonds , 0 , 278
5 of Diamonds , A of Clubs , 8 of Diamonds , 10 , 420
5 of Diamonds , A of Clubs , 8 of Diamonds , 110 , -74
5 of Diamonds , A of Clubs , 8 of Diamonds , 1110 , -824
5 of Diamonds , A of Clubs , 9 of Diamonds , 0 , 430
5 of Diamonds , A of Clubs , 9 of Diamonds , 10 , 478
5 of Diamonds , A of Clubs , 9 of Diamonds , 110 , 20
5 of Diamonds , A of Clubs , 9 of Diamonds , 1110 , -794
5 of Diamonds , A of Clubs , 10 of Diamonds , 0 , 2232
5 of Diamonds , A of Clubs , 10 of Diamonds , 10 , 2446
5 of Diamonds , A of Clubs , 10 of Diamonds , 110 , 304
5 of Diamonds , A of Clubs , 10 of Diamonds , 1110 , -3090
5 of Diamonds , A of Clubs , A of Diamonds , 0 , -124
5 of Diamonds , A of Clubs , A of Diamonds , 10 , -28
5 of Diamonds , A of Clubs , A of Diamonds , 110 , -244
5 of Diamonds , A of Clubs , A of Diamonds , 1110 , -644
6 of Diamonds , 2 of Clubs , 2 of Diamonds , 0 , 152
6 of Diamonds , 2 of Clubs , 2 of Diamonds , 10 , 278
6 of Diamonds , 2 of Clubs , 2 of Diamonds , 110 , -266
6 of Diamonds , 2 of Clubs , 2 of Diamonds , 1110 , -726
6 of Diamonds , 2 of Clubs , 3 of Diamonds , 0 , 162
6 of Diamonds , 2 of Clubs , 3 of Diamonds , 10 , 268
6 of Diamonds , 2 of Clubs , 3 of Diamonds , 110 , -342
6 of Diamonds , 2 of Clubs , 3 of Diamonds , 1110 , -980
6 of Diamonds , 2 of Clubs , 4 of Diamonds , 0 , 168
6 of Diamonds , 2 of Clubs , 4 of Diamonds , 10 , 330
6 of Diamonds , 2 of Clubs , 4 of Diamonds , 110 , -318
6 of Diamonds , 2 of Clubs , 4 of Diamonds , 1110 , -970
6 of Diamonds , 2 of Clubs , 5 of Diamonds , 0 , 212
6 of Diamonds , 2 of Clubs , 5 of Diamonds , 10 , 290
6 of Diamonds , 2 of Clubs , 5 of Diamonds , 110 , -274
6 of Diamonds , 2 of Clubs , 5 of Diamonds , 1110 , -944
6 of Diamonds , 2 of Clubs , 6 of Clubs , 0 , 64
6 of Diamonds , 2 of Clubs , 6 of Clubs , 10 , 160
6 of Diamonds , 2 of Clubs , 6 of Clubs , 110 , -248
6 of Diamonds , 2 of Clubs , 6 of Clubs , 1110 , -690
6 of Diamonds , 2 of Clubs , 7 of Diamonds , 0 , 148
6 of Diamonds , 2 of Clubs , 7 of Diamonds , 10 , 198
6 of Diamonds , 2 of Clubs , 7 of Diamonds , 110 , -262
6 of Diamonds , 2 of Clubs , 7 of Diamonds , 1110 , -982
6 of Diamonds , 2 of Clubs , 8 of Diamonds , 0 , 240
6 of Diamonds , 2 of Clubs , 8 of Diamonds , 10 , 364
6 of Diamonds , 2 of Clubs , 8 of Diamonds , 110 , -206
6 of Diamonds , 2 of Clubs , 8 of Diamonds , 1110 , -900
6 of Diamonds , 2 of Clubs , 9 of Diamonds , 0 , 374
6 of Diamonds , 2 of Clubs , 9 of Diamonds , 10 , 432
6 of Diamonds , 2 of Clubs , 9 of Diamonds , 110 , -270
6 of Diamonds , 2 of Clubs , 9 of Diamonds , 1110 , -902
6 of Diamonds , 2 of Clubs , 10 of Diamonds , 0 , 1950
6 of Diamonds , 2 of Clubs , 10 of Diamonds , 10 , 2184
6 of Diamonds , 2 of Clubs , 10 of Diamonds , 110 , -804
6 of Diamonds , 2 of Clubs , 10 of Diamonds , 1110 , -3718
6 of Diamonds , 2 of Clubs , A of Diamonds , 0 , -130
6 of Diamonds , 2 of Clubs , A of Diamonds , 10 , -112
6 of Diamonds , 2 of Clubs , A of Diamonds , 110 , -482
6 of Diamonds , 2 of Clubs , A of Diamonds , 1110 , -988
6 of Diamonds , 3 of Clubs , 2 of Diamonds , 0 , 256
6 of Diamonds , 3 of Clubs , 2 of Diamonds , 10 , 370
6 of Diamonds , 3 of Clubs , 2 of Diamonds , 110 , -422
6 of Diamonds , 3 of Clubs , 2 of Diamonds , 1110 , -1018
6 of Diamonds , 3 of Clubs , 3 of Diamonds , 0 , 126
6 of Diamonds , 3 of Clubs , 3 of Diamonds , 10 , 274
6 of Diamonds , 3 of Clubs , 3 of Diamonds , 110 , -306
6 of Diamonds , 3 of Clubs , 3 of Diamonds , 1110 , -790
6 of Diamonds , 3 of Clubs , 4 of Diamonds , 0 , 230
6 of Diamonds , 3 of Clubs , 4 of Diamonds , 10 , 368
6 of Diamonds , 3 of Clubs , 4 of Diamonds , 110 , -468
6 of Diamonds , 3 of Clubs , 4 of Diamonds , 1110 , -1032
6 of Diamonds , 3 of Clubs , 5 of Diamonds , 0 , 138
6 of Diamonds , 3 of Clubs , 5 of Diamonds , 10 , 420
6 of Diamonds , 3 of Clubs , 5 of Diamonds , 110 , -380
6 of Diamonds , 3 of Clubs , 5 of Diamonds , 1110 , -1018
6 of Diamonds , 3 of Clubs , 6 of Clubs , 0 , 42
6 of Diamonds , 3 of Clubs , 6 of Clubs , 10 , 240
6 of Diamonds , 3 of Clubs , 6 of Clubs , 110 , -338
6 of Diamonds , 3 of Clubs , 6 of Clubs , 1110 , -760
6 of Diamonds , 3 of Clubs , 7 of Diamonds , 0 , 180
6 of Diamonds , 3 of Clubs , 7 of Diamonds , 10 , 372
6 of Diamonds , 3 of Clubs , 7 of Diamonds , 110 , -364
6 of Diamonds , 3 of Clubs , 7 of Diamonds , 1110 , -1000
6 of Diamonds , 3 of Clubs , 8 of Diamonds , 0 , 266
6 of Diamonds , 3 of Clubs , 8 of Diamonds , 10 , 404
6 of Diamonds , 3 of Clubs , 8 of Diamonds , 110 , -358
6 of Diamonds , 3 of Clubs , 8 of Diamonds , 1110 , -998
6 of Diamonds , 3 of Clubs , 9 of Diamonds , 0 , 376
6 of Diamonds , 3 of Clubs , 9 of Diamonds , 10 , 482
6 of Diamonds , 3 of Clubs , 9 of Diamonds , 110 , -362
6 of Diamonds , 3 of Clubs , 9 of Diamonds , 1110 , -1016
6 of Diamonds , 3 of Clubs , 10 of Diamonds , 0 , 2140
6 of Diamonds , 3 of Clubs , 10 of Diamonds , 10 , 2414
6 of Diamonds , 3 of Clubs , 10 of Diamonds , 110 , -1394
6 of Diamonds , 3 of Clubs , 10 of Diamonds , 1110 , -3934
6 of Diamonds , 3 of Clubs , A of Diamonds , 0 , -116
6 of Diamonds , 3 of Clubs , A of Diamonds , 10 , 78
6 of Diamonds , 3 of Clubs , A of Diamonds , 110 , -576
6 of Diamonds , 3 of Clubs , A of Diamonds , 1110 , -1034
6 of Diamonds , 4 of Clubs , 2 of Diamonds , 0 , 194
6 of Diamonds , 4 of Clubs , 2 of Diamonds , 10 , 488
6 of Diamonds , 4 of Clubs , 2 of Diamonds , 110 , -570
6 of Diamonds , 4 of Clubs , 2 of Diamonds , 1110 , -1072
6 of Diamonds , 4 of Clubs , 3 of Diamonds , 0 , 182
6 of Diamonds , 4 of Clubs , 3 of Diamonds , 10 , 540
6 of Diamonds , 4 of Clubs , 3 of Diamonds , 110 , -580
6 of Diamonds , 4 of Clubs , 3 of Diamonds , 1110 , -1066
6 of Diamonds , 4 of Clubs , 4 of Diamonds , 0 , 172
6 of Diamonds , 4 of Clubs , 4 of Diamonds , 10 , 366
6 of Diamonds , 4 of Clubs , 4 of Diamonds , 110 , -444
6 of Diamonds , 4 of Clubs , 4 of Diamonds , 1110 , -810
6 of Diamonds , 4 of Clubs , 5 of Diamonds , 0 , 126
6 of Diamonds , 4 of Clubs , 5 of Diamonds , 10 , 484
6 of Diamonds , 4 of Clubs , 5 of Diamonds , 110 , -550
6 of Diamonds , 4 of Clubs , 5 of Diamonds , 1110 , -1076
6 of Diamonds , 4 of Clubs , 6 of Clubs , 0 , 54
6 of Diamonds , 4 of Clubs , 6 of Clubs , 10 , 318
6 of Diamonds , 4 of Clubs , 6 of Clubs , 110 , -426
6 of Diamonds , 4 of Clubs , 6 of Clubs , 1110 , -808
6 of Diamonds , 4 of Clubs , 7 of Diamonds , 0 , 176
6 of Diamonds , 4 of Clubs , 7 of Diamonds , 10 , 444
6 of Diamonds , 4 of Clubs , 7 of Diamonds , 110 , -584
6 of Diamonds , 4 of Clubs , 7 of Diamonds , 1110 , -1036
6 of Diamonds , 4 of Clubs , 8 of Diamonds , 0 , 276
6 of Diamonds , 4 of Clubs , 8 of Diamonds , 10 , 506
6 of Diamonds , 4 of Clubs , 8 of Diamonds , 110 , -628
6 of Diamonds , 4 of Clubs , 8 of Diamonds , 1110 , -1032
6 of Diamonds , 4 of Clubs , 9 of Diamonds , 0 , 466
6 of Diamonds , 4 of Clubs , 9 of Diamonds , 10 , 548
6 of Diamonds , 4 of Clubs , 9 of Diamonds , 110 , -534
6 of Diamonds , 4 of Clubs , 9 of Diamonds , 1110 , -1070
6 of Diamonds , 4 of Clubs , 10 of Diamonds , 0 , 2114
6 of Diamonds , 4 of Clubs , 10 of Diamonds , 10 , 2746
6 of Diamonds , 4 of Clubs , 10 of Diamonds , 110 , -1996
6 of Diamonds , 4 of Clubs , 10 of Diamonds , 1110 , -4154
6 of Diamonds , 4 of Clubs , A of Diamonds , 0 , -176
6 of Diamonds , 4 of Clubs , A of Diamonds , 10 , 228
6 of Diamonds , 4 of Clubs , A of Diamonds , 110 , -652
6 of Diamonds , 4 of Clubs , A of Diamonds , 1110 , -1102
6 of Diamonds , 5 of Clubs , 2 of Diamonds , 0 , 182
6 of Diamonds , 5 of Clubs , 2 of Diamonds , 10 , 592
