User Card 1 , User Card 2, Dealer Card, Choice, Frequency
5 of Hearts , 9 of Diamonds , 3 of Spades , 110 , -18240
5 of Hearts , 9 of Diamonds , 3 of Spades , 1110 , -21854
5 of Hearts , 9 of Diamonds , 4 of Hearts , 0 , 1806
5 of Hearts , 9 of Diamonds , 4 of Hearts , 10 , -4522
5 of Hearts , 9 of Diamonds , 4 of Hearts , 110 , -13436
5 of Hearts , 9 of Diamonds , 4 of Hearts , 1110 , -15988
5 of Hearts , 9 of Diamonds , 5 of Spades , 0 , -128
5 of Hearts , 9 of Diamonds , 5 of Spades , 10 , -992
5 of Hearts , 9 of Diamonds , 5 of Spades , 110 , -2162
5 of Hearts , 9 of Diamonds , 5 of Spades , 1110 , -2538
5 of Hearts , 9 of Diamonds , 6 of Hearts , 0 , 476
5 of Hearts , 9 of Diamonds , 6 of Hearts , 10 , -3502
5 of Hearts , 9 of Diamonds , 6 of Hearts , 110 , -9464
5 of Hearts , 9 of Diamonds , 6 of Hearts , 1110 , -11430
5 of Hearts , 9 of Diamonds , 7 of Hearts , 0 , 2864
5 of Hearts , 9 of Diamonds , 7 of Hearts , 10 , -5920
5 of Hearts , 9 of Diamonds , 7 of Hearts , 110 , -16786
5 of Hearts , 9 of Diamonds , 7 of Hearts , 1110 , -20492
5 of Hearts , 9 of Diamonds , 8 of Hearts , 0 , 6162
5 of Hearts , 9 of Diamonds , 8 of Hearts , 10 , -6710
5 of Hearts , 9 of Diamonds , 8 of Hearts , 110 , -23584
5 of Hearts , 9 of Diamonds , 8 of Hearts , 1110 , -28404
5 of Hearts , 9 of Diamonds , 9 of Hearts , 0 , 6838
5 of Hearts , 9 of Diamonds , 9 of Hearts , 10 , -4224
5 of Hearts , 9 of Diamonds , 9 of Hearts , 110 , -17348
5 of Hearts , 9 of Diamonds , 9 of Hearts , 1110 , -21390
5 of Hearts , 9 of Diamonds , 10 of Diamonds , 0 , 33530
5 of Hearts , 9 of Diamonds , 10 of Diamonds , 10 , -11794
5 of Hearts , 9 of Diamonds , 10 of Diamonds , 110 , -64120
5 of Hearts , 9 of Diamonds , 10 of Diamonds , 1110 , -79786
5 of Hearts , 9 of Diamonds , A of Clubs , 0 , -2390
5 of Hearts , 9 of Diamonds , A of Clubs , 10 , -9390
5 of Hearts , 9 of Diamonds , A of Clubs , 110 , -21166
5 of Hearts , 9 of Diamonds , A of Clubs , 1110 , -24810
5 of Hearts , J of Clubs , 2 of Hearts , 0 , 10312
5 of Hearts , J of Clubs , 2 of Hearts , 10 , -13674
5 of Hearts , J of Clubs , 2 of Hearts , 110 , -37684
5 of Hearts , J of Clubs , 2 of Hearts , 1110 , -43078
5 of Hearts , J of Clubs , 3 of Spades , 0 , 14844
5 of Hearts , J of Clubs , 3 of Spades , 10 , -26668
5 of Hearts , J of Clubs , 3 of Spades , 110 , -67894
5 of Hearts , J of Clubs , 3 of Spades , 1110 , -77292
5 of Hearts , J of Clubs , 4 of Hearts , 0 , 6828
5 of Hearts , J of Clubs , 4 of Hearts , 10 , -21280
5 of Hearts , J of Clubs , 4 of Hearts , 110 , -49252
5 of Hearts , J of Clubs , 4 of Hearts , 1110 , -56248
5 of Hearts , J of Clubs , 5 of Spades , 0 , -590
5 of Hearts , J of Clubs , 5 of Spades , 10 , -4184
5 of Hearts , J of Clubs , 5 of Spades , 110 , -7834
5 of Hearts , J of Clubs , 5 of Spades , 1110 , -8872
5 of Hearts , J of Clubs , 6 of Hearts , 0 , 1462
5 of Hearts , J of Clubs , 6 of Hearts , 10 , -16420
5 of Hearts , J of Clubs , 6 of Hearts , 110 , -34620
5 of Hearts , J of Clubs , 6 of Hearts , 1110 , -39768
5 of Hearts , J of Clubs , 7 of Hearts , 0 , 9108
5 of Hearts , J of Clubs , 7 of Hearts , 10 , -26084
5 of Hearts , J of Clubs , 7 of Hearts , 110 , -62826
5 of Hearts , J of Clubs , 7 of Hearts , 1110 , -72330
5 of Hearts , J of Clubs , 8 of Hearts , 0 , 21108
5 of Hearts , J of Clubs , 8 of Hearts , 10 , -33972
5 of Hearts , J of Clubs , 8 of Hearts , 110 , -87128
5 of Hearts , J of Clubs , 8 of Hearts , 1110 , -100646
5 of Hearts , J of Clubs , 9 of Hearts , 0 , 24256
5 of Hearts , J of Clubs , 9 of Hearts , 10 , -23532
5 of Hearts , J of Clubs , 9 of Hearts , 110 , -67210
5 of Hearts , J of Clubs , 9 of Hearts , 1110 , -78264
5 of Hearts , J of Clubs , 10 of Diamonds , 0 , 114990
5 of Hearts , J of Clubs , 10 of Diamonds , 10 , -76772
5 of Hearts , J of Clubs , 10 of Diamonds , 110 , -240560
5 of Hearts , J of Clubs , 10 of Diamonds , 1110 , -281178
5 of Hearts , J of Clubs , A of Clubs , 0 , -8232
5 of Hearts , J of Clubs , A of Clubs , 10 , -38954
5 of Hearts , J of Clubs , A of Clubs , 110 , -78024
5 of Hearts , J of Clubs , A of Clubs , 1110 , -87336
6 of Hearts , 2 of Hearts , 2 of Clubs , 0 , 8966
6 of Hearts , 2 of Hearts , 2 of Clubs , 10 , 13916
6 of Hearts , 2 of Hearts , 2 of Clubs , 110 , -9966
6 of Hearts , 2 of Hearts , 2 of Clubs , 1110 , -34088
6 of Hearts , 2 of Hearts , 3 of Spades , 0 , 14788
6 of Hearts , 2 of Hearts , 3 of Spades , 10 , 23458
6 of Hearts , 2 of Hearts , 3 of Spades , 110 , -23728
6 of Hearts , 2 of Hearts , 3 of Spades , 1110 , -75148
6 of Hearts , 2 of Hearts , 4 of Hearts , 0 , 6378
6 of Hearts , 2 of Hearts , 4 of Hearts , 10 , 12268
6 of Hearts , 2 of Hearts , 4 of Hearts , 110 , -18594
6 of Hearts , 2 of Hearts , 4 of Hearts , 1110 , -55902
6 of Hearts , 2 of Hearts , 5 of Hearts , 0 , -720
6 of Hearts , 2 of Hearts , 5 of Hearts , 10 , 572
6 of Hearts , 2 of Hearts , 5 of Hearts , 110 , -6112
6 of Hearts , 2 of Hearts , 5 of Hearts , 1110 , -15036
6 of Hearts , 2 of Hearts , 6 of Clubs , 0 , 816
6 of Hearts , 2 of Hearts , 6 of Clubs , 10 , 2884
6 of Hearts , 2 of Hearts , 6 of Clubs , 110 , -8954
6 of Hearts , 2 of Hearts , 6 of Clubs , 1110 , -24248
6 of Hearts , 2 of Hearts , 7 of Hearts , 0 , 13154
6 of Hearts , 2 of Hearts , 7 of Hearts , 10 , 18084
6 of Hearts , 2 of Hearts , 7 of Hearts , 110 , -22520
6 of Hearts , 2 of Hearts , 7 of Hearts , 1110 , -70168
6 of Hearts , 2 of Hearts , 8 of Hearts , 0 , 29084
6 of Hearts , 2 of Hearts , 8 of Hearts , 10 , 34096
6 of Hearts , 2 of Hearts , 8 of Hearts , 110 , -27938
6 of Hearts , 2 of Hearts , 8 of Hearts , 1110 , -94352
6 of Hearts , 2 of Hearts , 9 of Hearts , 0 , 32698
6 of Hearts , 2 of Hearts , 9 of Hearts , 10 , 36602
6 of Hearts , 2 of Hearts , 9 of Hearts , 110 , -17900
6 of Hearts , 2 of Hearts , 9 of Hearts , 1110 , -73786
6 of Hearts , 2 of Hearts , 10 of Diamonds , 0 , 144916
6 of Hearts , 2 of Hearts , 10 of Diamonds , 10 , 158750
6 of Hearts , 2 of Hearts , 10 of Diamonds , 110 , -52342
6 of Hearts , 2 of Hearts , 10 of Diamonds , 1110 , -262008
6 of Hearts , 2 of Hearts , A of Clubs , 0 , -8014
6 of Hearts , 2 of Hearts , A of Clubs , 10 , 490
6 of Hearts , 2 of Hearts , A of Clubs , 110 , -38906
6 of Hearts , 2 of Hearts , A of Clubs , 1110 , -87828
6 of Hearts , 3 of Clubs , 2 of Hearts , 0 , 5548
6 of Hearts , 3 of Clubs , 2 of Hearts , 10 , 11688
6 of Hearts , 3 of Clubs , 2 of Hearts , 110 , -9582
6 of Hearts , 3 of Clubs , 2 of Hearts , 1110 , -23670
6 of Hearts , 3 of Clubs , 3 of Spades , 0 , 6536
6 of Hearts , 3 of Clubs , 3 of Spades , 10 , 13842
6 of Hearts , 3 of Clubs , 3 of Spades , 110 , -13636
6 of Hearts , 3 of Clubs , 3 of Spades , 1110 , -33346
6 of Hearts , 3 of Clubs , 4 of Hearts , 0 , 4136
6 of Hearts , 3 of Clubs , 4 of Hearts , 10 , 9988
6 of Hearts , 3 of Clubs , 4 of Hearts , 110 , -12628
6 of Hearts , 3 of Clubs , 4 of Hearts , 1110 , -29652
6 of Hearts , 3 of Clubs , 5 of Hearts , 0 , -244
6 of Hearts , 3 of Clubs , 5 of Hearts , 10 , 1258
6 of Hearts , 3 of Clubs , 5 of Hearts , 110 , -3934
6 of Hearts , 3 of Clubs , 5 of Hearts , 1110 , -8036
6 of Hearts , 3 of Clubs , 6 of Clubs , 0 , 354
6 of Hearts , 3 of Clubs , 6 of Clubs , 10 , 2764
6 of Hearts , 3 of Clubs , 6 of Clubs , 110 , -5348
6 of Hearts , 3 of Clubs , 6 of Clubs , 1110 , -11680
6 of Hearts , 3 of Clubs , 7 of Hearts , 0 , 6512
6 of Hearts , 3 of Clubs , 7 of Hearts , 10 , 12990
6 of Hearts , 3 of Clubs , 7 of Hearts , 110 , -15506
6 of Hearts , 3 of Clubs , 7 of Hearts , 1110 , -37002
6 of Hearts , 3 of Clubs , 8 of Hearts , 0 , 14834
6 of Hearts , 3 of Clubs , 8 of Hearts , 10 , 20586
6 of Hearts , 3 of Clubs , 8 of Hearts , 110 , -19758
6 of Hearts , 3 of Clubs , 8 of Hearts , 1110 , -49932
6 of Hearts , 3 of Clubs , 9 of Hearts , 0 , 15358
6 of Hearts , 3 of Clubs , 9 of Hearts , 10 , 19658
6 of Hearts , 3 of Clubs , 9 of Hearts , 110 , -14460
6 of Hearts , 3 of Clubs , 9 of Hearts , 1110 , -39560
6 of Hearts , 3 of Clubs , 10 of Diamonds , 0 , 72506
6 of Hearts , 3 of Clubs , 10 of Diamonds , 10 , 86654
6 of Hearts , 3 of Clubs , 10 of Diamonds , 110 , -45054
6 of Hearts , 3 of Clubs , 10 of Diamonds , 1110 , -140234
6 of Hearts , 3 of Clubs , A of Clubs , 0 , -4264
6 of Hearts , 3 of Clubs , A of Clubs , 10 , 4784
6 of Hearts , 3 of Clubs , A of Clubs , 110 , -24050
6 of Hearts , 3 of Clubs , A of Clubs , 1110 , -45658
6 of Hearts , 4 of Diamonds , 2 of Hearts , 0 , 8074
6 of Hearts , 4 of Diamonds , 2 of Hearts , 10 , 19748
6 of Hearts , 4 of Diamonds , 2 of Hearts , 110 , -18912
6 of Hearts , 4 of Diamonds , 2 of Hearts , 1110 , -35814
6 of Hearts , 4 of Diamonds , 3 of Spades , 0 , 13238
6 of Hearts , 4 of Diamonds , 3 of Spades , 10 , 32460
6 of Hearts , 4 of Diamonds , 3 of Spades , 110 , -33024
6 of Hearts , 4 of Diamonds , 3 of Spades , 1110 , -61900
6 of Hearts , 4 of Diamonds , 4 of Hearts , 0 , 6056
6 of Hearts , 4 of Diamonds , 4 of Hearts , 10 , 18574
6 of Hearts , 4 of Diamonds , 4 of Hearts , 110 , -21632
6 of Hearts , 4 of Diamonds , 4 of Hearts , 1110 , -39334
6 of Hearts , 4 of Diamonds , 5 of Hearts , 0 , -334
6 of Hearts , 4 of Diamonds , 5 of Hearts , 10 , 3304
6 of Hearts , 4 of Diamonds , 5 of Hearts , 110 , -6854
6 of Hearts , 4 of Diamonds , 5 of Hearts , 1110 , -11906
6 of Hearts , 4 of Diamonds , 6 of Clubs , 0 , 982
6 of Hearts , 4 of Diamonds , 6 of Clubs , 10 , 7746
6 of Hearts , 4 of Diamonds , 6 of Clubs , 110 , -11310
6 of Hearts , 4 of Diamonds , 6 of Clubs , 1110 , -20124
6 of Hearts , 4 of Diamonds , 7 of Hearts , 0 , 10244
6 of Hearts , 4 of Diamonds , 7 of Hearts , 10 , 26196
6 of Hearts , 4 of Diamonds , 7 of Hearts , 110 , -31286
6 of Hearts , 4 of Diamonds , 7 of Hearts , 1110 , -57492
6 of Hearts , 4 of Diamonds , 8 of Hearts , 0 , 19772
6 of Hearts , 4 of Diamonds , 8 of Hearts , 10 , 36284
6 of Hearts , 4 of Diamonds , 8 of Hearts , 110 , -41902
6 of Hearts , 4 of Diamonds , 8 of Hearts , 1110 , -78160
6 of Hearts , 4 of Diamonds , 9 of Hearts , 0 , 23208
6 of Hearts , 4 of Diamonds , 9 of Hearts , 10 , 33610
6 of Hearts , 4 of Diamonds , 9 of Hearts , 110 , -31546
6 of Hearts , 4 of Diamonds , 9 of Hearts , 1110 , -61544
6 of Hearts , 4 of Diamonds , 10 of Diamonds , 0 , 108498
6 of Hearts , 4 of Diamonds , 10 of Diamonds , 10 , 143974
6 of Hearts , 4 of Diamonds , 10 of Diamonds , 110 , -103988
6 of Hearts , 4 of Diamonds , 10 of Diamonds , 1110 , -219484
6 of Hearts , 4 of Diamonds , A of Clubs , 0 , -7074
6 of Hearts , 4 of Diamonds , A of Clubs , 10 , 15224
6 of Hearts , 4 of Diamonds , A of Clubs , 110 , -44546
6 of Hearts , 4 of Diamonds , A of Clubs , 1110 , -70218
6 of Hearts , 5 of Hearts , 2 of Hearts , 0 , 17234
6 of Hearts , 5 of Hearts , 2 of Hearts , 10 , 38670
6 of Hearts , 5 of Hearts , 2 of Hearts , 110 , -44938
6 of Hearts , 5 of Hearts , 2 of Hearts , 1110 , -66278
6 of Hearts , 5 of Hearts , 3 of Spades , 0 , 25272
6 of Hearts , 5 of Hearts , 3 of Spades , 10 , 63834
6 of Hearts , 5 of Hearts , 3 of Spades , 110 , -78324
6 of Hearts , 5 of Hearts , 3 of Spades , 1110 , -115452
6 of Hearts , 5 of Hearts , 4 of Hearts , 0 , 12368
6 of Hearts , 5 of Hearts , 4 of Hearts , 10 , 42620
6 of Hearts , 5 of Hearts , 4 of Hearts , 110 , -58756
6 of Hearts , 5 of Hearts , 4 of Hearts , 1110 , -85018
6 of Hearts , 5 of Hearts , 5 of Spades , 0 , 86
6 of Hearts , 5 of Hearts , 5 of Spades , 10 , 5794
6 of Hearts , 5 of Hearts , 5 of Spades , 110 , -11754
6 of Hearts , 5 of Hearts , 5 of Spades , 1110 , -16022
6 of Hearts , 5 of Hearts , 6 of Clubs , 0 , 2260
6 of Hearts , 5 of Hearts , 6 of Clubs , 10 , 16748
6 of Hearts , 5 of Hearts , 6 of Clubs , 110 , -28164
6 of Hearts , 5 of Hearts , 6 of Clubs , 1110 , -39720
6 of Hearts , 5 of Hearts , 7 of Hearts , 0 , 15778
6 of Hearts , 5 of Hearts , 7 of Hearts , 10 , 49914
6 of Hearts , 5 of Hearts , 7 of Hearts , 110 , -74596
6 of Hearts , 5 of Hearts , 7 of Hearts , 1110 , -107730
6 of Hearts , 5 of Hearts , 8 of Hearts , 0 , 35750
6 of Hearts , 5 of Hearts , 8 of Hearts , 10 , 75064
6 of Hearts , 5 of Hearts , 8 of Hearts , 110 , -100280
6 of Hearts , 5 of Hearts , 8 of Hearts , 1110 , -147734
6 of Hearts , 5 of Hearts , 9 of Hearts , 0 , 42768
6 of Hearts , 5 of Hearts , 9 of Hearts , 10 , 67344
6 of Hearts , 5 of Hearts , 9 of Hearts , 110 , -75946
6 of Hearts , 5 of Hearts , 9 of Hearts , 1110 , -115740
6 of Hearts , 5 of Hearts , 10 of Diamonds , 0 , 200166
6 of Hearts , 5 of Hearts , 10 of Diamonds , 10 , 274474
6 of Hearts , 5 of Hearts , 10 of Diamonds , 110 , -258284
6 of Hearts , 5 of Hearts , 10 of Diamonds , 1110 , -412744
6 of Hearts , 5 of Hearts , A of Clubs , 0 , -13526
6 of Hearts , 5 of Hearts , A of Clubs , 10 , 36856
6 of Hearts , 5 of Hearts , A of Clubs , 110 , -97506
6 of Hearts , 5 of Hearts , A of Clubs , 1110 , -131390
6 of Hearts , 6 of Clubs , 2 of Hearts , 0 , 9928
6 of Hearts , 6 of Clubs , 2 of Hearts , 10 , -798
6 of Hearts , 6 of Clubs , 2 of Hearts , 110 , -27640
6 of Hearts , 6 of Clubs , 2 of Hearts , 1110 , -37458
6 of Hearts , 6 of Clubs , 3 of Spades , 0 , 14154
6 of Hearts , 6 of Clubs , 3 of Spades , 10 , -3334
6 of Hearts , 6 of Clubs , 3 of Spades , 110 , -47698
6 of Hearts , 6 of Clubs , 3 of Spades , 1110 , -64558
6 of Hearts , 6 of Clubs , 4 of Hearts , 0 , 7494
6 of Hearts , 6 of Clubs , 4 of Hearts , 10 , -4466
6 of Hearts , 6 of Clubs , 4 of Hearts , 110 , -35008
6 of Hearts , 6 of Clubs , 4 of Hearts , 1110 , -47568
6 of Hearts , 6 of Clubs , 5 of Hearts , 0 , -54
6 of Hearts , 6 of Clubs , 5 of Hearts , 10 , -2290
6 of Hearts , 6 of Clubs , 5 of Hearts , 110 , -8936
6 of Hearts , 6 of Clubs , 5 of Hearts , 1110 , -11602
6 of Hearts , 6 of Clubs , 6 of Diamonds , 0 , 286
6 of Hearts , 6 of Clubs , 6 of Diamonds , 10 , -3138
6 of Hearts , 6 of Clubs , 6 of Diamonds , 110 , -12866
6 of Hearts , 6 of Clubs , 6 of Diamonds , 1110 , -16986
6 of Hearts , 6 of Clubs , 7 of Hearts , 0 , 8972
6 of Hearts , 6 of Clubs , 7 of Hearts , 10 , -7052
6 of Hearts , 6 of Clubs , 7 of Hearts , 110 , -45004
6 of Hearts , 6 of Clubs , 7 of Hearts , 1110 , -60306
6 of Hearts , 6 of Clubs , 8 of Hearts , 0 , 20228
6 of Hearts , 6 of Clubs , 8 of Hearts , 10 , -6678
6 of Hearts , 6 of Clubs , 8 of Hearts , 110 , -60556
6 of Hearts , 6 of Clubs , 8 of Hearts , 1110 , -82428
6 of Hearts , 6 of Clubs , 9 of Hearts , 0 , 22604
6 of Hearts , 6 of Clubs , 9 of Hearts , 10 , -1936
6 of Hearts , 6 of Clubs , 9 of Hearts , 110 , -45870
6 of Hearts , 6 of Clubs , 9 of Hearts , 1110 , -64938
6 of Hearts , 6 of Clubs , 10 of Diamonds , 0 , 109506
6 of Hearts , 6 of Clubs , 10 of Diamonds , 10 , 19136
6 of Hearts , 6 of Clubs , 10 of Diamonds , 110 , -161306
6 of Hearts , 6 of Clubs , 10 of Diamonds , 1110 , -232154
6 of Hearts , 6 of Clubs , A of Clubs , 0 , -5618
6 of Hearts , 6 of Clubs , A of Clubs , 10 , -17426
6 of Hearts , 6 of Clubs , A of Clubs , 110 , -57248
6 of Hearts , 6 of Clubs , A of Clubs , 1110 , -72936
6 of Hearts , 7 of Clubs , 2 of Hearts , 0 , 6616
6 of Hearts , 7 of Clubs , 2 of Hearts , 10 , -3750
6 of Hearts , 7 of Clubs , 2 of Hearts , 110 , -20112
6 of Hearts , 7 of Clubs , 2 of Hearts , 1110 , -25810
6 of Hearts , 7 of Clubs , 3 of Spades , 0 , 9612
6 of Hearts , 7 of Clubs , 3 of Spades , 10 , -6942
6 of Hearts , 7 of Clubs , 3 of Spades , 110 , -34686
6 of Hearts , 7 of Clubs , 3 of Spades , 1110 , -44216
6 of Hearts , 7 of Clubs , 4 of Hearts , 0 , 4762
6 of Hearts , 7 of Clubs , 4 of Hearts , 10 , -6436
6 of Hearts , 7 of Clubs , 4 of Hearts , 110 , -25852
6 of Hearts , 7 of Clubs , 4 of Hearts , 1110 , -32592
6 of Hearts , 7 of Clubs , 5 of Hearts , 0 , -210
6 of Hearts , 7 of Clubs , 5 of Hearts , 10 , -2802
6 of Hearts , 7 of Clubs , 5 of Hearts , 110 , -7136
6 of Hearts , 7 of Clubs , 5 of Hearts , 1110 , -8876
6 of Hearts , 7 of Clubs , 6 of Clubs , 0 , 474
6 of Hearts , 7 of Clubs , 6 of Clubs , 10 , -3982
6 of Hearts , 7 of Clubs , 6 of Clubs , 110 , -11008
6 of Hearts , 7 of Clubs , 6 of Clubs , 1110 , -13710
6 of Hearts , 7 of Clubs , 7 of Hearts , 0 , 4956
6 of Hearts , 7 of Clubs , 7 of Hearts , 10 , -8772
6 of Hearts , 7 of Clubs , 7 of Hearts , 110 , -27810
6 of Hearts , 7 of Clubs , 7 of Hearts , 1110 , -35236
6 of Hearts , 7 of Clubs , 8 of Hearts , 0 , 13398
6 of Hearts , 7 of Clubs , 8 of Hearts , 10 , -11400
6 of Hearts , 7 of Clubs , 8 of Hearts , 110 , -43260
6 of Hearts , 7 of Clubs , 8 of Hearts , 1110 , -56050
6 of Hearts , 7 of Clubs , 9 of Hearts , 0 , 15868
6 of Hearts , 7 of Clubs , 9 of Hearts , 10 , -5056
6 of Hearts , 7 of Clubs , 9 of Hearts , 110 , -33922
6 of Hearts , 7 of Clubs , 9 of Hearts , 1110 , -44528
6 of Hearts , 7 of Clubs , 10 of Diamonds , 0 , 71144
6 of Hearts , 7 of Clubs , 10 of Diamonds , 10 , -9146
6 of Hearts , 7 of Clubs , 10 of Diamonds , 110 , -119290
6 of Hearts , 7 of Clubs , 10 of Diamonds , 1110 , -159274
6 of Hearts , 7 of Clubs , A of Clubs , 0 , -3630
6 of Hearts , 7 of Clubs , A of Clubs , 10 , -16316
6 of Hearts , 7 of Clubs , A of Clubs , 110 , -40734
6 of Hearts , 7 of Clubs , A of Clubs , 1110 , -49440
6 of Hearts , 8 of Clubs , 2 of Hearts , 0 , 1694
6 of Hearts , 8 of Clubs , 2 of Hearts , 10 , -1438
6 of Hearts , 8 of Clubs , 2 of Hearts , 110 , -5688
6 of Hearts , 8 of Clubs , 2 of Hearts , 1110 , -6846
6 of Hearts , 8 of Clubs , 3 of Spades , 0 , 2446
6 of Hearts , 8 of Clubs , 3 of Spades , 10 , -2716
6 of Hearts , 8 of Clubs , 3 of Spades , 110 , -9416
6 of Hearts , 8 of Clubs , 3 of Spades , 1110 , -11382
6 of Hearts , 8 of Clubs , 4 of Hearts , 0 , 948
6 of Hearts , 8 of Clubs , 4 of Hearts , 10 , -2370
6 of Hearts , 8 of Clubs , 4 of Hearts , 110 , -7074
6 of Hearts , 8 of Clubs , 4 of Hearts , 1110 , -8476
6 of Hearts , 8 of Clubs , 5 of Hearts , 0 , -120
6 of Hearts , 8 of Clubs , 5 of Hearts , 10 , -788
6 of Hearts , 8 of Clubs , 5 of Hearts , 110 , -1892
6 of Hearts , 8 of Clubs , 5 of Hearts , 1110 , -2256
6 of Hearts , 8 of Clubs , 6 of Clubs , 0 , 90
6 of Hearts , 8 of Clubs , 6 of Clubs , 10 , -1104
6 of Hearts , 8 of Clubs , 6 of Clubs , 110 , -2606
6 of Hearts , 8 of Clubs , 6 of Clubs , 1110 , -3104
6 of Hearts , 8 of Clubs , 7 of Hearts , 0 , 1688
6 of Hearts , 8 of Clubs , 7 of Hearts , 10 , -2958
6 of Hearts , 8 of Clubs , 7 of Hearts , 110 , -8622
6 of Hearts , 8 of Clubs , 7 of Hearts , 1110 , -10588
6 of Hearts , 8 of Clubs , 8 of Hearts , 0 , 2816
6 of Hearts , 8 of Clubs , 8 of Hearts , 10 , -2694
6 of Hearts , 8 of Clubs , 8 of Hearts , 110 , -9382
6 of Hearts , 8 of Clubs , 8 of Hearts , 1110 , -11454
6 of Hearts , 8 of Clubs , 9 of Hearts , 0 , 3820
6 of Hearts , 8 of Clubs , 9 of Hearts , 10 , -2292
6 of Hearts , 8 of Clubs , 9 of Hearts , 110 , -9172
6 of Hearts , 8 of Clubs , 9 of Hearts , 1110 , -11398
6 of Hearts , 8 of Clubs , 10 of Diamonds , 0 , 17818
6 of Hearts , 8 of Clubs , 10 of Diamonds , 10 , -5936
6 of Hearts , 8 of Clubs , 10 of Diamonds , 110 , -32850
6 of Hearts , 8 of Clubs , 10 of Diamonds , 1110 , -41192
6 of Hearts , 8 of Clubs , A of Clubs , 0 , -1050
6 of Hearts , 8 of Clubs , A of Clubs , 10 , -4874
6 of Hearts , 8 of Clubs , A of Clubs , 110 , -10810
6 of Hearts , 8 of Clubs , A of Clubs , 1110 , -12588
6 of Hearts , 9 of Clubs , 2 of Hearts , 0 , 8678
6 of Hearts , 9 of Clubs , 2 of Hearts , 10 , -10080
6 of Hearts , 9 of Clubs , 2 of Hearts , 110 , -28252
6 of Hearts , 9 of Clubs , 2 of Hearts , 1110 , -32434
6 of Hearts , 9 of Clubs , 3 of Spades , 0 , 10424
6 of Hearts , 9 of Clubs , 3 of Spades , 10 , -19566
6 of Hearts , 9 of Clubs , 3 of Spades , 110 , -48750
6 of Hearts , 9 of Clubs , 3 of Spades , 1110 , -56240
6 of Hearts , 9 of Clubs , 4 of Hearts , 0 , 4776
6 of Hearts , 9 of Clubs , 4 of Hearts , 10 , -16164
6 of Hearts , 9 of Clubs , 4 of Hearts , 110 , -35864
6 of Hearts , 9 of Clubs , 4 of Hearts , 1110 , -41378
6 of Hearts , 9 of Clubs , 5 of Hearts , 0 , -346
6 of Hearts , 9 of Clubs , 5 of Hearts , 10 , -5060
6 of Hearts , 9 of Clubs , 5 of Hearts , 110 , -9418
6 of Hearts , 9 of Clubs , 5 of Hearts , 1110 , -10638
6 of Hearts , 9 of Clubs , 6 of Clubs , 0 , 520
6 of Hearts , 9 of Clubs , 6 of Clubs , 10 , -7950
6 of Hearts , 9 of Clubs , 6 of Clubs , 110 , -16316
6 of Hearts , 9 of Clubs , 6 of Clubs , 1110 , -18810
6 of Hearts , 9 of Clubs , 7 of Hearts , 0 , 7286
6 of Hearts , 9 of Clubs , 7 of Hearts , 10 , -18580
6 of Hearts , 9 of Clubs , 7 of Hearts , 110 , -45188
6 of Hearts , 9 of Clubs , 7 of Hearts , 1110 , -52702
6 of Hearts , 9 of Clubs , 8 of Hearts , 0 , 16298
6 of Hearts , 9 of Clubs , 8 of Hearts , 10 , -24452
6 of Hearts , 9 of Clubs , 8 of Hearts , 110 , -61994
6 of Hearts , 9 of Clubs , 8 of Hearts , 1110 , -72028
6 of Hearts , 9 of Clubs , 9 of Hearts , 0 , 16910
6 of Hearts , 9 of Clubs , 9 of Hearts , 10 , -16254
6 of Hearts , 9 of Clubs , 9 of Hearts , 110 , -44730
6 of Hearts , 9 of Clubs , 9 of Hearts , 1110 , -52160
6 of Hearts , 9 of Clubs , 10 of Diamonds , 0 , 85204
6 of Hearts , 9 of Clubs , 10 of Diamonds , 10 , -55208
6 of Hearts , 9 of Clubs , 10 of Diamonds , 110 , -173664
6 of Hearts , 9 of Clubs , 10 of Diamonds , 1110 , -204082
6 of Hearts , 9 of Clubs , A of Clubs , 0 , -4610
6 of Hearts , 9 of Clubs , A of Clubs , 10 , -28266
6 of Hearts , 9 of Clubs , A of Clubs , 110 , -56246
6 of Hearts , 9 of Clubs , A of Clubs , 1110 , -63072
6 of Hearts , Q of Hearts , 2 of Hearts , 0 , 27458
6 of Hearts , Q of Hearts , 2 of Hearts , 10 , -42838
6 of Hearts , Q of Hearts , 2 of Hearts , 110 , -102054
6 of Hearts , Q of Hearts , 2 of Hearts , 1110 , -112520
6 of Hearts , Q of Hearts , 3 of Spades , 0 , 37614
6 of Hearts , Q of Hearts , 3 of Spades , 10 , -77636
6 of Hearts , Q of Hearts , 3 of Spades , 110 , -174976
6 of Hearts , Q of Hearts , 3 of Spades , 1110 , -193470
6 of Hearts , Q of Hearts , 4 of Hearts , 0 , 17430
6 of Hearts , Q of Hearts , 4 of Hearts , 10 , -62352
6 of Hearts , Q of Hearts , 4 of Hearts , 110 , -128636
6 of Hearts , Q of Hearts , 4 of Hearts , 1110 , -142462
6 of Hearts , Q of Hearts , 5 of Hearts , 0 , -1366
6 of Hearts , Q of Hearts , 5 of Hearts , 10 , -18260
6 of Hearts , Q of Hearts , 5 of Hearts , 110 , -32402
6 of Hearts , Q of Hearts , 5 of Hearts , 1110 , -35744
6 of Hearts , Q of Hearts , 6 of Clubs , 0 , 1758
